unique,personnel-costs-row.amount,material-costs-row.amount,rent-costs-row.amount,service-purchase-costs-row.amount,steamship-costs-row.amount,other-costs-row.amount,equipment-costs-row.amount,coordination-costs-row.amount,other-costs-row-2.amount,personnel-costs-row.amount-18,material-costs-row.amount-18,menotamount,project-incomes-row.amount,own-income-row.amount,eu-programs-income-row.amount,other-public-financing-income-row.amount,private-financing-income-row.amount,tulotamount,summaamount,SummienTodennakoisyys
"58Itä-Suomen yliopisto, Joensuun normaalikouluItä-Suomen tutoropettajien verkostotoiminta",8117.0,0.0,0.0,0.0,1397.0,546.0,0.0,0.0,0.0,0.0,0.0,10060.0,0.0,0.0,0.0,0.0,0.0,0.0,-10060.0,97.06329086400406
58Inkoon kuntaTutoropettajien toiminta,6148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6148.0,0.0,0.0,0.0,0.0,0.0,0.0,-6148.0,98.13271846100308
58Ikaalisten kaupunkiTutoropettajien toiminta ,9509.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,9556.0,0.0,0.0,0.0,0.0,0.0,0.0,-9556.0,98.20234793428628
58Espoon kaupunkiUusi espoolainen peruskoulu,365500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365500.0,0.0,0.0,0.0,0.0,0.0,0.0,-365500.0,61.92091782968024
58Etelä-Pohjanmaan Steinerkouluyhdistys ryTutoropettajan koulutus,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,-1415.0,98.03375406176502
58Evijärven kuntaDigiloikan askelmerkit,5394.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,0.0,0.0,0.0,0.0,0.0,0.0,-5429.0,98.14392523374194
58Haapajärven kaupunkiTukea tutorista - virtaa verkosta II,3746.0,0.0,0.0,8932.0,1342.0,535.0,0.0,0.0,0.0,0.0,0.0,14555.0,0.0,0.0,0.0,0.0,0.0,0.0,-14555.0,94.45549532554081
"58HAMINAN KAUPUNKI, Lasten ja nuorten koulutuspalvelutTutoropettajien toiminta",9113.0,0.0,0.0,0.0,190.0,0.0,1688.0,0.0,0.0,0.0,0.0,10991.0,0.0,0.0,0.0,20000.0,5000.0,25000.0,14009.0,46.77874350322026
58Hollolan kuntaUusi perusopetus ohjelma Hollolassa (hakuryhmä 2),17958.0,20.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,18206.0,24528.0,0.0,0.0,0.0,0.0,24528.0,6322.0,76.29711879451618
58Euran kuntaTutoropettajien toiminta,14899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14899.0,0.0,0.0,0.0,0.0,0.0,0.0,-14899.0,98.18012954850168
58Suomalaisen Yhteiskoulun OsakeyhtiöOpettajien tuesta apua pedagogiseen kehittämiseen,3780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,0.0,0.0,0.0,0.0,0.0,0.0,-3780.0,98.08963905740961
58Valkeakosken kaupunkiValkeakosken tutoropettajat 2017-2018,25267.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,25337.0,0.0,0.0,0.0,0.0,0.0,0.0,-25337.0,98.02122851651765
58Suonenjoen kaupunkiSuonenjoen digitutorit toiminnassa,7224.0,0.0,0.0,0.0,175.0,0.0,622.0,0.0,0.0,0.0,0.0,8021.0,0.0,0.0,0.0,0.0,0.0,0.0,-8021.0,89.24466399541356
58Oulaisten kaupunkiOulaisten digitutortoiminta 2017–2018,9518.0,0.0,0.0,0.0,175.0,714.0,0.0,0.0,0.0,0.0,0.0,10407.0,0.0,0.0,0.0,0.0,0.0,0.0,-10407.0,98.04264032504724
58Pieksämäen kaupunkiTutor-opettajien toiminta,17934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17934.0,0.0,0.0,0.0,0.0,0.0,0.0,-17934.0,98.15547610782282
58Auran kuntaTutoropettajien toiminta,3870.0,0.0,0.0,0.0,457.0,780.0,0.0,0.0,0.0,0.0,0.0,5107.0,0.0,0.0,0.0,0.0,0.0,0.0,-5107.0,97.95323771709351
58Uuraisten kuntaUuraisten kunnan yutoropettajatoiminnan käynnistäminen ja vakiinnuttaminent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9941725083515
"58Järvenpään kaupunki / Lasten ja nuorten palvelualueOppiva koulu, oppivat työntekijät ",3652.0,0.0,504.0,16179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20335.0,0.0,0.0,0.0,0.0,0.0,0.0,-20335.0,79.10555006863424
58Maskun kuntaOSAAMO (OpetusSuunnitelmaan Arki Apua Maskun Opettajille),10530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10530.0,0.0,0.0,0.0,0.0,0.0,0.0,-10530.0,98.17845470041401
58Tornion kaupunkiTornion kaupungin peruskoulujen tieto- ja viestintätekniikan tutor - ja samanaikaisopettajuuden kehittämishanke,29419.0,0.0,0.0,0.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,30645.0,0.0,0.0,0.0,0.0,0.0,0.0,-30645.0,97.1138386321751
58Kittilän kuntaDigiloikka tutuksi Kittilässä,4041.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,4536.0,0.0,0.0,0.0,0.0,0.0,0.0,-4536.0,98.18332503653104
58Tervolan kuntaTervolan kunnan tutoropettajien toimintahanke,4199.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4238.0,0.0,0.0,0.0,0.0,0.0,0.0,-4238.0,98.12426510600511
58Riihimäen kaupunki Tutorope,5186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.0,0.0,0.0,0.0,0.0,0.0,0.0,-5186.0,98.1167714118028
58Valkealan kristillisen kansanopiston kannatusyhdistys ryDigitutor ja Valkealan opisto,1128.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,-1249.0,98.09645333509056
58Vaasan kaupungin sivistystoimiKoulujen ProKehittäjät,88256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88256.0,0.0,0.0,0.0,0.0,0.0,0.0,-88256.0,91.65756524940102
58Vaalan kuntaTutoropettajien toiminta Vaalassa,4844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844.0,3000.0,0.0,0.0,0.0,0.0,3000.0,-1844.0,94.83124281047894
"58Uudenkaupungin kaupunki, SivistyspalvelukeskusVakka-Suomen opstutorit / Uusikaupunki",17295.0,634.0,0.0,3035.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,21592.0,0.0,0.0,0.0,0.0,0.0,0.0,-21592.0,87.14090517179137
58Ulvilan kaupunkiTutoropettaja Ulvilan peruskouluihin,8431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8431.0,16000.0,0.0,0.0,0.0,0.0,16000.0,7569.0,78.15543761023886
58Tyrnävän kuntaOivaltavaa oppimista Tyrnävällä,19675.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19965.0,0.0,0.0,0.0,0.0,0.0,0.0,-19965.0,95.63791118954848
58Tuusulan kuntaTutoropettajien toiminta,75738.0,563.0,0.0,538.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,76877.0,0.0,0.0,0.0,0.0,0.0,0.0,-76877.0,84.95077532082948
58Tuusniemen kuntaTutoropettajien toiminta,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,-3796.0,98.08997336954685
"58Turun yliopisto, kasvatustieteen tiedekunta (Turun ja Rauman normaalikoulut)Tutoropettajien toiminta",18533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18533.0,0.0,0.0,0.0,0.0,0.0,0.0,-18533.0,98.14810953603406
58Sysmän kuntaKärkihanke 1 - hakuryhmä 2: Tutoropettajien toiminta,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,-4582.0,98.10567222423882
58Sulkavan kuntaUusi peruskoulu -ohjelma Tutoropettajien toiminta,4174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174.0,0.0,0.0,0.0,0.0,0.0,0.0,-4174.0,98.09770038707599
58Sonkajärven kuntaTutoropettajat uuden peruskoulun kehittäjinä,4654.0,0.0,0.0,1638.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,6428.0,0.0,0.0,0.0,0.0,0.0,0.0,-6428.0,98.26763233040313
58Siikajoen kuntaTutoropettajien toiminta,15250.0,0.0,0.0,0.0,720.0,142.0,0.0,0.0,0.0,0.0,0.0,16112.0,9500.0,0.0,0.0,0.0,0.0,9500.0,-6612.0,79.03685331295041
58Sastamalan kaupunkiSastamalan perusopetuksen tutoropettajien toiminta,29034.0,0.0,0.0,260.0,232.0,6.0,0.0,0.0,0.0,0.0,0.0,29532.0,0.0,0.0,0.0,0.0,0.0,0.0,-29532.0,98.03441666268462
58Säkylän kuntaTutor-opettaja perusopetuksen yksiköihin,8574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574.0,0.0,0.0,0.0,0.0,0.0,0.0,-8574.0,98.16349113012548
58Ranuan kuntaTutoropettajien toiminta,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,5500.0,0.0,0.0,0.0,0.0,5500.0,3113.0,85.79244445436159
58Raision kaupunkiLyijystä bitteihin,29524.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,29600.0,0.0,0.0,0.0,0.0,0.0,0.0,-29600.0,97.87874087213685
58Raaseporin kaupunkiRaaseporin liekki,43400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43400.0,0.0,0.0,0.0,28000.0,0.0,28000.0,-15400.0,46.6687188120546
58Rääkkylän kuntaTutorit ,3044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,2000.0,0.0,0.0,0.0,0.0,2000.0,-1044.0,96.82285344431895
"58Raahen kaupunki, opetustoimiTutor tueksi tunnille II - hanke",45673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45673.0,0.0,0.0,0.0,0.0,0.0,0.0,-45673.0,96.94941123076777
58Pyhtään kunta3T  (Tutorin tuella taitajaksi),8024.0,0.0,0.0,1539.0,1118.0,695.0,0.0,0.0,0.0,0.0,0.0,11376.0,0.0,0.0,0.0,0.0,0.0,0.0,-11376.0,97.69349202137052
58Pyhärannan kuntaTutoropettajien toiminta-Vakka-Suomen opstutorit/Pyhäranta,2099.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.0,2000.0,0.0,0.0,0.0,0.0,2000.0,-239.0,96.87659683474399
58Pyhännän kuntaTukea tutortoimintaan Pyhännälle,4177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.0,0.0,0.0,0.0,0.0,0.0,0.0,-4177.0,98.09776039942892
58Pyhäjärven kaupunkiDigitaalisuus käyttöön Pyhäjärven perusopetuksessa,6480.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.0,0.0,0.0,0.0,6000.0,0.0,6000.0,-511.0,70.00352938968781
58Punkalaitumen kuntaPirkanmaan tutoropettajatoiminta (OSAKE),4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,-4475.0,98.10361857321462
58Posion kuntaMuutokseen tukea tutorista,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,-3971.0,98.09359150684847
58Porvoon steinerkoulun kannatusyhdistys ryOpettajien tvt-taidot haltuun vuoteen 2018 mennessä,2473.0,0.0,70.0,1000.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,-4051.0,98.09310139172057
58Porvoon kaupunkiPorvoon Tutor-opettajat,81611.0,0.0,507.0,1166.0,502.0,66.0,0.0,0.0,0.0,0.0,0.0,83852.0,0.0,0.0,0.0,0.0,0.0,0.0,-83852.0,82.97930928248911
"58Porin kaupunki, sivistyskeskusTutoropettaja joka kouluun",97281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97281.0,0.0,0.0,0.0,0.0,0.0,0.0,-97281.0,90.00091387256172
58Polvijärven kuntaTutoropettajien toiminta Polvijärvellä,2555.0,0.0,1035.0,0.0,246.0,0.0,1421.0,0.0,0.0,0.0,0.0,5257.0,0.0,0.0,0.0,0.0,0.0,0.0,-5257.0,79.05057035023792
58Pohjois-Haagan yhteiskouluTutoropettajatoiminta,6881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6881.0,0.0,0.0,0.0,0.0,0.0,0.0,-6881.0,98.14344196006316
58Petäjäveden kuntaPetäjäveden Tutoropettajat,17894.0,0.0,0.0,563.0,109.0,51.0,0.0,0.0,0.0,0.0,0.0,18617.0,5500.0,0.0,0.0,6181.0,0.0,11681.0,-6936.0,69.58637550026147
58Oy Helsingin yhteiskoulu ja reaalilukioTutoropettajan toiminta,7467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7467.0,0.0,0.0,0.0,0.0,0.0,0.0,-7467.0,98.15112689014684
"58Outokummun kaupunki, Kummun kouluVertaisuus vahvuutena",7758.0,0.0,0.0,80.0,543.0,13.0,0.0,0.0,0.0,0.0,0.0,8394.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394.0,98.24152555075284
58Oulunkylän yhteiskoulun kannatusyhdistys ryTutoropettajien toiminta,7951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7951.0,0.0,0.0,0.0,0.0,0.0,0.0,-7951.0,98.15687918234046
58Oulun kristillinen kasvatus ryOpettajadigiloikka@Oukris,2609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.0,0.0,0.0,0.0,0.0,0.0,0.0,-2609.0,98.06357465506971
"58Oulun kaupunki, sivistys- ja kulttuuripalvelutAlakko nää opettajatutoria?",191741.0,1513.0,0.0,7120.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,200629.0,0.0,0.0,0.0,0.0,0.0,0.0,-200629.0,75.55617549628468
58Oripään kuntaTutoropettajien toiminta,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.0,1500.0,0.0,0.0,0.0,0.0,1500.0,-119.0,97.45543065782948
58Orimattilan kaupunkiTutoropettajien toiminta,28357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28357.0,0.0,0.0,0.0,0.0,0.0,0.0,-28357.0,97.90965145767167
58Nurmijärven kuntaPedagogiset tiimit koulua kehittämässä,89026.0,0.0,0.0,0.0,249.0,125.0,0.0,0.0,0.0,0.0,0.0,89400.0,0.0,0.0,0.0,0.0,0.0,0.0,-89400.0,91.61684273725615
58Nurmeksen kaupunkiKärkihanke 1 -hakuryhmä 2: Tutoropettajien toiminta,6012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6012.0,0.0,0.0,0.0,0.0,0.0,0.0,-6012.0,98.13059305438757
58Nousiaisten kuntaNousiaisten tutoropettajat,11138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11138.0,7000.0,0.0,0.0,0.0,0.0,7000.0,-4138.0,79.2700972403114
58Nokian kaupunkiTutoropettajat tukemassa opetuksen uudistumista,42033.0,6.0,0.0,42.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,42140.0,0.0,0.0,0.0,0.0,0.0,0.0,-42140.0,97.23266066445149
58Myrskylän kuntaTutoropettajien toiminta,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,-2400.0,98.0585913190268
58Mynämäen kuntaTutoropettajat Mynämäessä,11537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11537.0,0.0,0.0,0.0,0.0,0.0,0.0,-11537.0,98.1827303433307
58Muuramen kuntaMuuramen tutoropettajien toiminta ,11946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,0.0,0.0,0.0,0.0,-11946.0,98.18380155157625
58Munkkiniemen yhteiskouluMunkkatutor verkostossa,6989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6989.0,0.0,0.0,0.0,5000.0,0.0,5000.0,-1989.0,72.97459071162848
"58Merijärven kuntaUusi pk-ohjelma, tutor-toiminta",2769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,-2769.0,98.06732181861385
58Maunulan yhteiskoulu ja Helsingin matematiikkalukioTutoropettajien toiminta,6714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.0,0.0,0.0,0.0,0.0,0.0,0.0,-6714.0,98.1411074118731
58Mäntyharjun kuntaOpettajat vertaisohjaajina,3545.0,126.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4696.0,0.0,0.0,0.0,0.0,0.0,0.0,-4696.0,97.76830596591779
58Mänttä-Vilppulan sivistystoimiPirkanmaan tutoropettajien koulutusohjelma - Taidekaupungin digiloikan toteuttaminen,13917.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,14394.0,0.0,0.0,0.0,0.0,0.0,0.0,-14394.0,98.27601438946202
58Maanviljelyslyseon osakeyhtiöHyllin hyvä tutor-opettaja,4917.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5537.0,0.0,0.0,0.0,0.0,0.0,0.0,-5537.0,98.17520340025834
58Lopen kuntaTutoropettajien toiminta,8389.0,45.0,0.0,898.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.0,0.0,0.0,0.0,0.0,0.0,0.0,-9529.0,98.3498890584142
"58Loimaan kaupunkiTutoropettajien toiminta-pedagogiikan uudistumista, osaamista ja vertaistukea kouluille",34667.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,34696.0,0.0,0.0,0.0,0.0,0.0,0.0,-34696.0,97.64482318058809
58Lohjan kaupunki / sivistystoimiLisämetrejä digiloikkaan - Lohjan tutoropettajat koulujen digitalisaation tukena,94006.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,94259.0,0.0,0.0,0.0,0.0,0.0,0.0,-94259.0,90.72555141092181
58Liedon kuntaLiiketuudor,35948.0,0.0,0.0,396.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,36386.0,0.0,0.0,0.0,0.0,0.0,0.0,-36386.0,97.63971541586345
58Lempäälän kuntaLempäälän tutoropettajat,48663.0,0.0,0.0,1629.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,50338.0,0.0,0.0,0.0,0.0,0.0,0.0,-50338.0,96.86751993647145
58Lemin kuntaTutoropettajat Lemillä,5679.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,5772.0,0.0,0.0,0.0,0.0,0.0,0.0,-5772.0,98.14686708923522
58Lauttasaaren yhteiskouluLauttasaaren yhteiskoulun tutoropettajan toiminta,5077.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.0,0.0,0.0,0.0,0.0,0.0,0.0,-5186.0,98.17944219335618
58Lahden Rudolf Steiner -koulun Kannatusyhdistys ry.Tutoropettajien toiminta,2545.0,0.0,0.0,726.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,3633.0,3633.0,0.0,0.0,0.0,0.0,3633.0,0.0,93.22757362957205
58Lahden kristillisen koulun kannatusyhdistys ryTutor-kurko,1535.0,0.0,0.0,0.0,196.0,285.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,-2016.0,98.16512388903669
"58Lahden kaupunki, Sivistystoimiala, Lasten-ja nuorten vastuualue, perusopetuspal.UPO - Lahti 2.",131315.0,0.0,0.0,15232.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,146808.0,0.0,0.0,0.0,0.0,0.0,0.0,-146808.0,77.84235795745099
58Kyyjärven kuntaUusi peruskoulu; Hakuryhmä 2: Tutoropettajien toiminta,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,-1864.0,98.04535231342824
58Kymenlaakson steinerkoulun kannatusyhdistys ryDigitutorointi steinerkoulussa,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,569.0,569.0,-1000.0,95.65794153298327
58Kuusamon kaupunkiTutorit koulutyön arjessa,21344.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,21635.0,16500.0,0.0,0.0,5135.0,0.0,21635.0,0.0,71.81167139059569
58Kuortaneen kuntaKuortaneen perusopetus 2020-luvulle,1948.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,-1966.0,98.05992318795418
58Kuopion kristillisen päiväkodin ja koulun kannatusyhditys ryKukrin Tutoropettajatoimintahanke,2226.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,-2256.0,98.07472991047312
58Kouluyhdistys Pestalozzi Schulverein Skolföreningen ryTutoropettajien toiminta,7650.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7692.0,6000.0,0.0,0.0,0.0,0.0,6000.0,-1692.0,83.17003698844213
58Kotkan kaupunkiKotkan perusopetuksen tutoropettajien toiminta,49821.0,0.0,500.0,2744.0,0.0,14973.0,0.0,0.0,0.0,0.0,0.0,68038.0,0.0,0.0,0.0,0.0,0.0,0.0,-68038.0,79.18572124488514
58Kontiolahden kuntaKontiolahden tutor-opettajatoiminta ,31940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31940.0,0.0,0.0,0.0,0.0,0.0,0.0,-31940.0,97.76749162775313
58Konneveden kuntaKonneveden tutoropettajien toiminta ,4737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.0,3500.0,0.0,0.0,0.0,0.0,3500.0,-1237.0,93.48041778843049
58Kokkolan kaupunkiTutoropettajien toiminta Kokkolassa,82327.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,82630.0,0.0,0.0,0.0,0.0,0.0,0.0,-82630.0,92.75114418114164
58Kihniön kuntaTakametsien digiloikkarit,3147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147.0,2500.0,0.0,0.0,0.0,0.0,2500.0,-647.0,95.93700025791668
58Keuruun kaupunkiDigitutorit,14748.0,0.0,0.0,400.0,317.0,259.0,0.0,0.0,0.0,0.0,0.0,15724.0,0.0,0.0,0.0,0.0,0.0,0.0,-15724.0,98.38031238895653
58Keski-Uudenmaan kristillisen koulun ja päiväkodin kannatusyhdistys ryKukon digiloikka 2. ,2195.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,0.0,0.0,0.0,0.0,0.0,0.0,-2803.0,98.11423990615394
58Keravan kasvatus- ja opetustoimiUusi peruskoulu arjessa (UPEA),45942.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47207.0,0.0,0.0,0.0,0.0,0.0,0.0,-47207.0,97.06789365449103
58Keiteleen kuntaNilakan yhtenäiskoulun OPS ja DIGI-Tutor toiminta HR2,7860.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8329.0,0.0,0.0,0.0,0.0,0.0,0.0,-8329.0,98.20940688563735
58Kaustisen kuntaTutoropettajat toimimaan Kaustisella,9354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.0,0.0,0.0,0.0,0.0,0.0,0.0,-9354.0,98.17051205325143
58Kauhajoen kaupunkiPedagogisten tutoropettajien toiminta,21360.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21366.0,0.0,0.0,0.0,0.0,0.0,0.0,-21366.0,98.10372920567728
58Karvian kuntauuden yhtenäiskoulun tuturointihanke,3508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.0,0.0,0.0,0.0,0.0,0.0,0.0,-3508.0,98.08386575151022
58Karstulan kuntaKarstulan tutoropettajien toiminta,9894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9894.0,0.0,0.0,0.0,2659.0,0.0,2659.0,-7235.0,83.3669927987781
58Kalajoen kaupunkiToimivat tutorit,19051.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,19563.0,0.0,0.0,0.0,0.0,0.0,0.0,-19563.0,98.21999114358262
58Kajaanin kaupunkiTaitavat tutorit koulujen toimintakulttuuria uudistamassa,49772.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,49961.0,0.0,0.0,0.0,0.0,0.0,0.0,-49961.0,96.713668296897
58KaarinaTUTKA- Tutorit toimintakulttuurin uudistamisen agentteina,60247.0,0.0,860.0,2513.0,267.0,1487.0,0.0,0.0,0.0,0.0,0.0,65374.0,0.0,0.0,0.0,0.0,0.0,0.0,-65374.0,79.26158552358737
58Jyväskylän steinerkoulun kannatusyhditys ryTutoropettaja toiminta koulussa,1138.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,-2538.0,96.74890138643377
58Jyväskylän kristillisen koulun yhdistys ryTVT2 - Tutorit Vievät Tulevaisuuteen,3279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3279.0,0.0,0.0,0.0,0.0,0.0,0.0,-3279.0,98.07887332617635
58Juvan kunta /sivistystoimiTutoropettajien toiminta / Juva,9104.0,0.0,0.0,0.0,349.0,307.0,0.0,0.0,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,0.0,0.0,0.0,-9760.0,98.30927879683951
58Juupajoen kuntaTutoropettajien toiminta/Juupajoen kunta,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,-3400.0,98.08152625895369
