Unnamed: 0,personnel-costs-row.amount,material-costs-row.amount,rent-costs-row.amount,service-purchase-costs-row.amount,steamship-costs-row.amount,other-costs-row.amount,equipment-costs-row.amount,coordination-costs-row.amount,other-costs-row-2.amount,personnel-costs-row.amount-18,material-costs-row.amount-18,menotamount,project-incomes-row.amount,own-income-row.amount,eu-programs-income-row.amount,other-public-financing-income-row.amount,private-financing-income-row.amount,tulotamount,summaamount,SummienTodennakoisyys,radioButton-good-practices,organization_name,project_name,ei-tuotos-tyyppia,henkiloestoeliikkuvuudet-lkm,julkaisut,kasikirja,koulutus,muu-tuotos,ohjelma,opiskelijaliikkuvuudet-lkm,raportti,selvitys,tapahtuma,toimintamalli,tutkimus,verkkosivut,min,max,std,mean,sum,haku_id,osa_alue_id,osa_alue_nimi,poikkeavuus
"57Pyhäjoen kuntaTutoreiden koulutus, Pyhäjoki",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9941725083515,0,Pyhäjoen kunta,"Tutoreiden koulutus, Pyhäjoki",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,57,2,02 Esi- ja perusopetus,229.8932865161973
57Oulaisten kaupunkiOulaisten digitutorkoulutus 2017,5263.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0,0.0,0.0,0.0,0.0,0.0,0.0,-5361.0,98.17736858078229,0,Oulaisten kaupunki,Oulaisten digitutorkoulutus 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57,2,02 Esi- ja perusopetus,230.8983326452617
57Oripään kuntaOripään kunnan tutoropettajakoulutus,493.0,0.0,0.0,0.0,544.0,395.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,-1432.0,98.1019585452984,0,Oripään kunta,Oripään kunnan tutoropettajakoulutus,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,0.3,0.0,0.1,2.0,57,2,02 Esi- ja perusopetus,231.22087152728426
57Orimattilan kaupunkiTutoropettajien koulutus,5516.0,344.0,0.0,4466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10326.0,0.0,0.0,0.0,0.0,0.0,0.0,-10326.0,94.64075233724405,0,Orimattilan kaupunki,Tutoropettajien koulutus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,57,2,02 Esi- ja perusopetus,231.03840514718485
57Nousiaisten kuntaNousiaisten tutoropettajien koulutus,0.0,0.0,0.0,3510.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,3806.0,3600.0,0.0,0.0,0.0,0.0,3600.0,-206.0,93.05664237890134,0,Nousiaisten kunta,Nousiaisten tutoropettajien koulutus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.17078251276599332,0.225,1.0,57,2,02 Esi- ja perusopetus,231.20212363677297
57Nakkilan kuntaNakkilan katse kohti digikoulua,5726.0,0.0,0.0,605.0,210.0,395.0,0.0,0.0,0.0,0.0,0.0,6936.0,0.0,0.0,0.0,0.0,0.0,0.0,-6936.0,98.29547685945823,0,Nakkilan kunta,Nakkilan katse kohti digikoulua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.2645751311064591,0.15,2.0,57,2,02 Esi- ja perusopetus,231.28789587902406
57Mustasaaren kuntaTutoropettajien koulutus ja osaamisen kehittäminen,1983.0,0.0,0.0,719.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.0,0.0,0.0,0.0,0.0,0.0,0.0,-2794.0,98.17608382115179,0,Mustasaaren kunta,Tutoropettajien koulutus ja osaamisen kehittäminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,57,2,02 Esi- ja perusopetus,231.0386562407399
57Muhoksen kuntaKärkihanke 1 - hakuryhmä 1: Tutoropettajien koulutus ja osaamisen kehittäminen,1903.0,0.0,0.0,4000.0,609.0,1246.0,0.0,0.0,0.0,0.0,0.0,7758.0,5600.0,0.0,0.0,0.0,0.0,5600.0,-2158.0,84.06482148655482,0,Muhoksen kunta,Kärkihanke 1 - hakuryhmä 1: Tutoropettajien koulutus ja osaamisen kehittäminen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.03333333333333333,3.0,57,2,02 Esi- ja perusopetus,230.7393837352182
57Mikkelin kaupunki / opetustoimiMikkelin tutorit,24544.0,0.0,0.0,1314.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,26150.0,0.0,0.0,0.0,19200.0,0.0,19200.0,-6950.0,46.81516932719823,0,Mikkelin kaupunki / opetustoimi,Mikkelin tutorit,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666668,3.0,57,2,02 Esi- ja perusopetus,230.8485750693265
57Merijärven kuntaTukea tutorista- virtaa verkosta!,392.0,0.0,0.0,1000.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,-1713.0,98.22017303962228,0,Merijärven kunta,Tukea tutorista- virtaa verkosta!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2,0.2,0.12071067811865475,6.938893903907227e-18,2.0,57,2,02 Esi- ja perusopetus,230.8975253450775
57Maunulan yhteiskouluTutoropettajien koulutus ja osaamisen kehittäminen,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,98.0726280169492,0,Maunulan yhteiskoulu,Tutoropettajien koulutus ja osaamisen kehittäminen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.1,0.0,-0.4,1.0,57,2,02 Esi- ja perusopetus,226.94033086867296
57Mäntyharjun kuntaTutorkoulutus tueksi,722.0,0.0,0.0,1380.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,-3198.0,97.6812510605266,0,Mäntyharjun kunta,Tutorkoulutus tueksi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.375,1.0,57,2,02 Esi- ja perusopetus,230.73021020013158
57Mänttä-Vilppulan sivistystoimiTutoropettajien koulutus ja osaamisen kehittäminen - Taidekaupungin digiloikka,2822.0,0.0,0.0,3240.0,1143.0,179.0,0.0,0.0,0.0,0.0,0.0,7384.0,0.0,0.0,0.0,0.0,0.0,0.0,-7384.0,97.61193898377735,0,Mänttä-Vilppulan sivistystoimi,Tutoropettajien koulutus ja osaamisen kehittäminen - Taidekaupungin digiloikka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6,0.7,0.4224873734152915,-0.037500000000000006,1.0,57,2,02 Esi- ja perusopetus,230.63515581211334
57Mäntsälän kuntaTutoropettajien koulutus ja osaamisen kehittäminen,52512.0,0.0,0.0,5739.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,58285.0,11000.0,0.0,0.0,0.0,0.0,11000.0,-47285.0,78.98513857572229,0,Mäntsälän kunta,Tutoropettajien koulutus ja osaamisen kehittäminen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.28401732137850394,0.375,1.0,57,2,02 Esi- ja perusopetus,230.69298379247368
57Kemijärven kaupungin perusopetusTutoropettajien koulutus ja osaaminen Kemijärvellä,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,-4500.0,81.57498946890611,0,Kemijärven kaupungin perusopetus,Tutoropettajien koulutus ja osaaminen Kemijärvellä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,0.8,0.6506407098647712,0.4166666666666666,2.0,57,2,02 Esi- ja perusopetus,230.54984980391697
57Hausjärven kuntaHausjärven tutor-opettajien koulutus ja osaamisen kehittämishanke,938.0,0.0,0.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4628.0,0.0,0.0,0.0,0.0,0.0,0.0,-4628.0,97.71418469065577,0,Hausjärven kunta,Hausjärven tutor-opettajien koulutus ja osaamisen kehittämishanke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,2,02 Esi- ja perusopetus,230.8254535415438
57Limingan kuntaTutoreiden digispurtti,547.0,8.0,0.0,8683.0,1434.0,2.0,0.0,0.0,0.0,0.0,0.0,10674.0,0.0,0.0,0.0,0.0,0.0,0.0,-10674.0,94.45976193423664,0,Limingan kunta,Tutoreiden digispurtti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,57,2,02 Esi- ja perusopetus,229.8954147792611
57Leppävirran kuntaHanke 1 Tutor-opettajien koulutus,923.0,0.0,0.0,5378.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6311.0,0.0,0.0,0.0,0.0,0.0,0.0,-6311.0,97.04961032406706,0,Leppävirran kunta,Hanke 1 Tutor-opettajien koulutus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,2,02 Esi- ja perusopetus,230.82504096739495
57Liedon kuntaStuudor-hanke,3988.0,0.0,0.0,8291.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,-12288.0,95.18931550853708,0,Liedon kunta,Stuudor-hanke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.4,0.09587324801596316,0.07520833333333334,8.0,57,2,02 Esi- ja perusopetus,223.93447013037252
57Lempäälän kuntaPirkanmaan tutoropettajien koulutusohjelma,14313.0,0.0,0.0,0.0,0.0,6035.0,0.0,0.0,0.0,0.0,0.0,20348.0,0.0,0.0,0.0,0.0,0.0,0.0,-20348.0,79.03669288336128,0,Lempäälän kunta,Pirkanmaan tutoropettajien koulutusohjelma,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.2,0.9,0.2290741617109765,0.3166666666666667,4.0,57,2,02 Esi- ja perusopetus,230.07496147434256
57Lapuan kaupunkiKollegakin osaa,5602.0,0.0,0.0,1621.0,1030.0,66.0,0.0,0.0,0.0,0.0,0.0,8319.0,0.0,0.0,0.0,0.0,0.0,0.0,-8319.0,97.92744688447948,0,Lapuan kaupunki,Kollegakin osaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.9,0.3435112807463534,0.6399999999999999,1.0,57,2,02 Esi- ja perusopetus,228.48282928664156
57Lapinlahden kuntaTutoropettajien koulutus,2965.0,19.0,0.0,1715.0,451.0,193.0,0.0,0.0,0.0,0.0,0.0,5343.0,4100.0,0.0,0.0,0.0,0.0,4100.0,-1243.0,91.74967421635857,0,Lapinlahden kunta,Tutoropettajien koulutus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.15,2.0,57,2,02 Esi- ja perusopetus,231.28603505525845
57Lapinjärven kuntaKoulu ei ole rakennus,75.0,0.0,0.0,1130.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,1200.0,0.0,0.0,0.0,0.0,1200.0,-97.0,97.84024173739292,0,Lapinjärven kunta,Koulu ei ole rakennus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.17320508075688773,0.15,1.0,57,2,02 Esi- ja perusopetus,231.22140341856348
57Laitilan kaupunkiVakka-Suomen tutoropettajien koulutus ja osaamisen kehittäminen,1623.0,0.0,0.0,2645.0,20.0,109.0,0.0,0.0,0.0,0.0,0.0,4397.0,0.0,0.0,0.0,0.0,0.0,0.0,-4397.0,98.02549933513092,0,Laitilan kaupunki,Vakka-Suomen tutoropettajien koulutus ja osaamisen kehittäminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.4,0.3535533905932738,0.15000000000000002,1.0,57,2,02 Esi- ja perusopetus,231.22156507940912
57Lahden Rudolf Steiner -koulun Kannatusyhdistys ry.Tutoropettajien koulutus ja osaamisen kehittäminen,1749.0,0.0,0.0,925.0,150.0,51.0,0.0,0.0,0.0,0.0,0.0,2875.0,2875.0,0.0,0.0,0.0,0.0,2875.0,0.0,95.27387836778738,0,Lahden Rudolf Steiner -koulun Kannatusyhdistys ry.,Tutoropettajien koulutus ja osaamisen kehittäminen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,57,2,02 Esi- ja perusopetus,229.48058871648522
57Kyyjärven kuntaUusi peruskoulu; Kärkihanke 1 -hakuryhmä 1: Tutoropettajien koulutus ja osaamisen kehittäminen,1332.0,0.0,0.0,0.0,153.0,380.0,0.0,0.0,0.0,0.0,0.0,1865.0,1200.0,0.0,0.0,0.0,0.0,1200.0,-665.0,97.80959104257386,0,Kyyjärven kunta,Uusi peruskoulu; Kärkihanke 1 -hakuryhmä 1: Tutoropettajien koulutus ja osaamisen kehittäminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.2,0.0,0.15000000000000002,2.0,57,2,02 Esi- ja perusopetus,231.28576107006137
57Kymenlaakson steinerkoulun kannatusyhdistys rySteinerpedagoginen Digitutor,173.0,0.0,0.0,500.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,-1499.0,97.93455030375813,0,Kymenlaakson steinerkoulun kannatusyhdistys ry,Steinerpedagoginen Digitutor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.07071067811865478,0.15000000000000002,0.0,57,2,02 Esi- ja perusopetus,230.79197713391477
57Kurikan kaupunkiKurikan tutoropettajien koulutus,3511.0,0.0,0.0,4585.0,2254.0,14.0,0.0,0.0,0.0,0.0,0.0,10364.0,0.0,0.0,0.0,0.0,0.0,0.0,-10364.0,94.33906390081891,0,Kurikan kaupunki,Kurikan tutoropettajien koulutus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.1,0.4193248541803041,-0.17500000000000002,0.0,57,2,02 Esi- ja perusopetus,229.18091231902017
57Kuortaneen kuntaOsaamisen vahvistaminen Kuortaneen perusopetuksessa ,2123.0,0.0,0.0,1335.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,4001.0,0.0,0.0,0.0,0.0,0.0,0.0,-4001.0,98.24708861290816,0,Kuortaneen kunta,Osaamisen vahvistaminen Kuortaneen perusopetuksessa ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,57,2,02 Esi- ja perusopetus,231.2249676470998
57Kulosaaren yhteiskoulun osakeyhtiöDigital and pedagogical cooperation - everyone´s cup of tea,1824.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,-3432.0,96.27560975234665,0,Kulosaaren yhteiskoulun osakeyhtiö,Digital and pedagogical cooperation - everyone´s cup of tea,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.40590548004442895,0.38333333333333336,3.0,57,2,02 Esi- ja perusopetus,230.4309721399066
57Kotkan kaupunkiKotkan perusopetuksen tutoropettajien koulutus,10240.0,0.0,1116.0,11399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22755.0,0.0,0.0,0.0,0.0,0.0,0.0,-22755.0,79.25892830316026,0,Kotkan kaupunki,Kotkan perusopetuksen tutoropettajien koulutus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.2,0.7,0.3173548212344671,0.16666666666666666,2.0,57,2,02 Esi- ja perusopetus,231.29285072019871
57Kokkolan kaupunkiKokkolan tutorkoulutus,12898.0,11.0,512.0,10164.0,6918.0,0.0,0.0,0.0,0.0,0.0,0.0,30503.0,0.0,0.0,0.0,0.0,0.0,0.0,-30503.0,78.47020509388777,0,Kokkolan kaupunki,Kokkolan tutorkoulutus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,57,2,02 Esi- ja perusopetus,229.88517460459036
57Kokemäen kaupunkiTutoropettajien koulutus ja osaamisen kehittäminen,3177.0,0.0,0.0,0.0,413.0,570.0,0.0,0.0,0.0,0.0,0.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,-4160.0,98.11683409865013,0,Kokemäen kaupunki,Tutoropettajien koulutus ja osaamisen kehittäminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,57,2,02 Esi- ja perusopetus,231.2218092488326
57Pellon kuntaTutoropettajien koulutus ja osaamisen kehittäminen,534.0,0.0,0.0,0.0,143.0,555.0,0.0,0.0,0.0,0.0,0.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,-1232.0,98.01263887767149,0,Pellon kunta,Tutoropettajien koulutus ja osaamisen kehittäminen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5,0.27080128015453203,0.1,1.0,57,2,02 Esi- ja perusopetus,231.15395896708515
57Kirkkonummen kuntaOpetuksen ja oppimisen tutorointi - Polku TVT asiantuntijuuteen Kirkkonummella,12902.0,0.0,0.0,15197.0,509.0,524.0,0.0,0.0,0.0,0.0,0.0,29132.0,0.0,0.0,0.0,0.0,0.0,0.0,-29132.0,87.34028571195756,0,Kirkkonummen kunta,Opetuksen ja oppimisen tutorointi - Polku TVT asiantuntijuuteen Kirkkonummella,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.2,0.1,0.0,-0.03333333333333333,3.0,57,2,02 Esi- ja perusopetus,230.44106466796512
